# generated by .xlsx-source/extract.py from itemdata on 2026-04-19
# schema: name|item_id|main_category|sub_category|description|max_count|is_high_grade|is_rare|item_rank|is_field_use
Shock Trap Recipe|Shock Trap Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Shock Trap. Lists a Trap Tool and Thunderbug as the required materials.|1|False|False|IT_RANK_NONE|False
Tranq Trap Recipe|Tranq Trap Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Tranq Trap. Lists a Trap Tool and Sleepyfish as the required materials.|1|False|False|IT_RANK_NONE|False
Poison Knife Recipe|Poison Knife Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Poison Knife. Lists a Throwing Knife and Toadstool as the required materials.|1|False|False|IT_RANK_NONE|False
Paralysis Knife Recipe|Paralysis Knife Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Paralysis Knife. Lists a Throwing Knife and Anesfreesia as the required materials.|1|False|False|IT_RANK_NONE|False
Sleep Knife Recipe|Sleep Knife Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Sleep Knife. Lists a Throwing Knife and Sleepyfish as the required materials.|1|False|False|IT_RANK_NONE|False
Sonic Bomb Recipe|Sonic Bomb Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Sonic Bomb. Lists Screamer Sac and Fire Herb as the required materials.|1|False|False|IT_RANK_NONE|False
Flash Bomb Recipe|Flash Bomb Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Flash Bomb. Lists Flashbug, Sap Plant, and Stone as the required materials.|1|False|False|IT_RANK_NONE|False
Demondrug Recipe|Demondrug Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Demondrug. Lists Mandragora and Might Seed as the required materials.|1|False|False|IT_RANK_NONE|False
Mega Demondrug Recipe|Mega Demondrug Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Mega Demondrug. Lists Demondrug and Nourishing Extract as the required materials.|999|False|False|IT_RANK_NONE|False
Armorskin Recipe|Armorskin Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Armorskin. Lists Mandragora and Adamant Seed as the required materials.|1|False|False|IT_RANK_NONE|False
Mega Armorskin Recipe|Mega Armorskin Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Mega Armorskin. Lists Armorskin and Nourishing Extract as the required materials.|999|False|False|IT_RANK_NONE|False
Grape Juice Recipe|Grape Juice Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for Grape Juice. Lists Azurian Grapes and Gloamgrass Bud as the required materials.|1|False|False|IT_RANK_NONE|False
Paintball Recipe|Paintball Recipe|IT_MC_FACILITY|IT_SC_RELEASE_MIX IT_SC_NONE IT_SC_NONE|A Combo Recipe for a Paintball. Lists Sap Plant and Paintberry as the required materials.|1|False|False|IT_RANK_NONE|False
Sunbloom|Sunbloom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Shinebloom|Shinebloom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Goldbloom|Goldbloom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Hearty Pitcher|Hearty Pitcher|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Gourmet Pitcher|Gourmet Pitcher|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Tripoint Pitcher|Tripoint Pitcher|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Bauble Cactus|Bauble Cactus|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Jewel Cactus|Jewel Cactus|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Kingly Cactus|Kingly Cactus|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Cool Frostcone|Cool Frostcone|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Gelid Frostcone|Gelid Frostcone|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Bitter Frostcone|Bitter Frostcone|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Unique Mushroom|Unique Mushroom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Choice Mushroom|Choice Mushroom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Pricey Shroom|Pricey Shroom|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Firelantern|Firelantern|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Wisplantern|Wisplantern|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Phantolantern|Phantolantern|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Tropical Berry|Tropical Berry|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Desert Berry|Desert Berry|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Lava Berry|Lava Berry|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Young Butterbur|Young Butterbur|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Exquisite Butterbur|Exquisite Butterbur|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Millennium Butterbur|Millennium Butterbur|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Royal Rhino|Royal Rhino|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
King Rhino|King Rhino|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Divine Rhino|Divine Rhino|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Golden Nugget|Golden Nugget|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Golden Fragment|Golden Fragment|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Golden Chunk|Golden Chunk|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Balmstone Nugget|Balmstone Nugget|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Balmstone Piece|Balmstone Piece|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Balmstone Chunk|Balmstone Chunk|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Sand Rose|Sand Rose|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Rock Rose|Rock Rose|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Gaia Rose|Gaia Rose|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Decayed Scale|Decayed Scale|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Luminous Scale|Luminous Scale|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|True|IT_RANK_LV3|False
Forgotten Fossil|Forgotten Fossil|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Legendary Fossil|Legendary Fossil|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Mystical Fossil|Mystical Fossil|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Crimsonfish|Crimsonfish|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Goldenfish|Goldenfish|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Platinumfish|Platinumfish|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Snakebee Larva|Snakebee Larva|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Mixed Honey|Mixed Honey|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Royal Honey|Royal Honey|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Silver Spidersilk|Silver Spidersilk|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Therabead Fragment|Therabead Fragment|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Therabead|Therabead|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Large Therabead|Large Therabead|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Pure Tear|Pure Tear|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Pristine Tear|Pristine Tear|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Crab Pearl|Crab Pearl|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Crab Pearl+|Crab Pearl+|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Drone Substance|Drone Substance|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Queen Substance|Queen Substance|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Gargwa Guano|Gargwa Guano|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Gargwa Egg|Gargwa Egg|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Gold Gargwa Egg|Gold Gargwa Egg|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Sharp Claw|Sharp Claw|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Monster Fluid|Monster Fluid|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Slagtoth Oil|Slagtoth Oil|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Sharp Fang|Sharp Fang|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Carapaceon Brains|Carapaceon Brains|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Quality Meat|Quality Meat|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Round Acorn|Round Acorn|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Blackgold Protector|Blackgold Protector|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Magna Ghostprism|Magna Ghostprism|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Crystallized Dragonwood|Crystallized Dragonwood|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Trade Ticket (Bronze)|IT_TRADE_071 (Trade Ticket (Bronze))|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV1|False
Trade Ticket (Silver)|IT_TRADE_072 (Trade Ticket (Silver))|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV2|False
Trade Ticket (Gold)|IT_TRADE_073 (Trade Ticket (Gold))|IT_MC_FACILITY|IT_SC_SPECIALTY_GOODS IT_SC_NONE IT_SC_NONE||999|False|False|IT_RANK_LV3|False
Catalyst Key|Catalyst Key|IT_MC_GROWTH|IT_SC_AWAKENING IT_SC_NONE IT_SC_NONE|A key that unlocks a gene slot. It can be used during the Rite of Channeling.|999|False|False|IT_RANK_NONE|False
Training Talisman|Training Talisman|IT_MC_GROWTH|IT_SC_TRAINING IT_SC_NONE IT_SC_NONE|A talisman that allows Monsties to go on Excursions. Monsties can gain more skills by training in various environments.|999|False|False|IT_RANK_NONE|False
Invasive Seregios Tracks|Invasive Seregios Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Seregios. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Plesioth Tracks|Invasive Plesioth Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Plesioth. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Arzuros Tracks|Invasive Arzuros Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Arzuros. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Nerscylla Tracks|Invasive Nerscylla Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Nerscylla. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Shogun C. Tracks|Invasive Shogun C. Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Shogun Ceanataur. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Odogaron Tracks|Invasive Odogaron Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Odogaron. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Diablos Tracks|Invasive Diablos Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Diablos. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Khezu Tracks|Invasive Khezu Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Khezu. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Invasive Yian Garuga Tracks|Invasive Yian Garuga Tracks|IT_MC_HIDE|IT_SC_TRACE_ITEM IT_SC_NONE IT_SC_NONE|Tracks left behind by the Invasive Yian Garuga. They might offer a hint as to how to send it back to its den.|3|False|False|IT_RANK_NONE|False
Red Scale|Red Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Poisoned Claw|Poisoned Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Azure Scale|Azure Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Charred Debris|Charred Debris|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Flabby Sac|Flabby Sac|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Flabby Meat|Flabby Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shimmering Red Hide|Shimmering Red Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Tender Meat|Tender Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Heavy Shell|Heavy Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Double Sac|Double Sac|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Jet-Black Shell|Jet-Black Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Jet-Black Scalp|Jet-Black Scalp|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Twisted Horn|Twisted Horn|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Well-Hydrated Cactus|Well-Hydrated Cactus|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Ink-Black Cortex|Ink-Black Cortex|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Nutritious Cactus|Nutritious Cactus|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Fanned Ears|Fanned Ears|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Yellow Beak|Yellow Beak|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shimmering Blue Scale|Shimmering Blue Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Black Beak|Black Beak|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Purple Tail|Purple Tail|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Purple Hide|Purple Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Potent Fluid|Potent Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Curious Crest|Curious Crest|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Webbed Prints|Webbed Prints|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Portly Frog|Portly Frog|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Jade-Green Fin|Jade-Green Fin|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Jade-Green Scale|Jade-Green Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Bloodstained Nest|Bloodstained Nest|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Supple Blue Hide|Supple Blue Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
A Yian Kut-Ku Scale?|A Yian Kut-Ku Scale?|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Three Spikes|Three Spikes|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Flying Wyvern Skull|Flying Wyvern Skull|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sharpened Claw|Sharpened Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Clump of Snow|Clump of Snow|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
White Fang|White Fang|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Thunderbug Body|Thunderbug Body|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Spoiled Soil|Spoiled Soil|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Highly Acidic Saliva|Highly Acidic Saliva|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Jaw Spike|Jaw Spike|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
